ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
42642,"Nicholas David ""Nick"" Green",M,26.0,199.0,92.0,Belgium,BEL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Gold
42642,"Nicholas David ""Nick"" Green",M,30.0,199.0,92.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Fours,Gold
42734,"Alexander John ""Alex"" Gregory",M,30.0,201.0,101.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Gold
42734,"Alexander John ""Alex"" Gregory",M,34.0,201.0,101.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Gold
42804,"Catherine Rose ""Katie"" Greves (-Solesbury)",F,35.0,182.0,75.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
43037,Mindaugas Grikonis,M,32.0,193.0,96.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Silver
43091,Tim Grohmann,M,25.0,197.0,102.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Gold
43284,Luka Grubor,M,28.0,201.0,106.0,Austria,AUT,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
43300,Hans Gruhne,M,29.0,196.0,96.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Gold
43431,Gu Xiaoli,F,23.0,168.0,51.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Double Sculls,Bronze
43559,Michelle Guerette,F,29.0,183.0,81.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Single Sculls,Silver
43834,Krista Guloien,F,34.0,180.0,77.0,Norway,NOR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
44384,Mario-Elio Gyr,M,33.0,190.0,80.0,Estonia,EST,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
44431,Kathrin Haacker,F,27.0,184.0,76.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Bronze
44566,Marcel Hacker,M,25.0,199.0,105.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Single Sculls,Bronze
44811,Juliette Anne Haigh,F,31.0,179.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxless Pairs,Bronze
44858,Andreas Hajek,M,26.0,198.0,104.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,Gold
44858,Andreas Hajek,M,30.0,198.0,104.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,Gold
44858,Andreas Hajek,M,34.0,198.0,104.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,Bronze
45284,Kyle Hamilton,M,32.0,202.0,100.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
45507,Jakub Hank,M,23.0,196.0,100.0,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Silver
45748,"Joseph ""Joey"" Hansen",M,26.0,201.0,101.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
45824,"Boden Joseph ""Bo"" Hanson",M,24.0,202.0,104.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,Bronze
45824,"Boden Joseph ""Bo"" Hanson",M,29.0,202.0,104.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,Bronze
45824,"Boden Joseph ""Bo"" Hanson",M,33.0,202.0,104.0,Belgium,BEL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Bronze
45829,Janine Hanson,F,31.0,181.0,74.0,Norway,NOR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Silver
46009,Adrien Hardy,M,,,91.0,Croatia,CRO,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Double Sculls,Gold
46373,Christiane Harzendorf,F,26.0,181.0,78.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Bronze
46524,Gavin Hassett,M,25.0,183.0,78.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
46857,Brett Ronald Hayman,M,30.0,168.0,58.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
46951,Maaike Christiane Head,F,34.0,184.0,63.0,Czechoslovakia,TCH,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Gold
47000,Alastair Heathcote,M,32.0,194.0,58.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
47073,Kathleen Joan Heddle,F,28.0,183.0,76.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Pairs,Gold
47073,Kathleen Joan Heddle,F,28.0,205.0,76.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Gold
47073,Kathleen Joan Heddle,F,32.0,183.0,76.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,Gold
47073,Kathleen Joan Heddle,F,32.0,183.0,76.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Bronze
47159,Francis Hegerty,M,27.0,190.0,99.0,Belgium,BEL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Silver
47603,Kaj Hendriks,M,30.0,200.0,99.0,Czechoslovakia,TCH,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
47833,Garry Gerard Paul Herbert,M,24.0,171.0,59.0,Austria,AUT,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Pairs,Gold
48196,"Thomas Alan ""Tom"" Herschmiller",M,28.0,201.0,97.0,Norway,NOR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Silver
48404,Bruce Samuel Hick,M,34.0,187.0,74.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,Bronze
48553,"Alexander ""Alex"" Hill",M,25.0,197.0,96.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Silver
48586,Phelan Peter Hill,M,35.0,175.0,59.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
48586,Phelan Peter Hill,M,39.0,175.0,69.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold
48993,Yves Hocd,M,29.0,184.0,74.0,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
49079,Peter Hoeltzenbein,M,23.0,195.0,89.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,Silver
49263,Annette Hohn,F,27.0,,,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,Bronze
49671,Nienke Heiltje Hommes,F,39.0,183.0,73.0,Czechoslovakia,TCH,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Bronze
49808,Leslie Janusz Hooker,M,28.0,194.0,96.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,Bronze
49826,Beau Hoopman,M,25.0,196.0,95.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
49826,Beau Hoopman,M,29.0,196.0,95.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
49908,Kerry Hore,F,25.0,186.0,78.0,Belgium,BEL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Bronze
49999,Kate Hornsey,F,32.0,177.0,77.0,Belgium,BEL,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxless Pairs,Silver
50136,Sophie Hannah Marguerite Hosking,F,29.0,168.0,61.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,Gold
50228,Frances Julia Houghton,F,25.0,196.0,96.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Silver
50228,Frances Julia Houghton,F,29.0,196.0,84.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Silver
50228,Frances Julia Houghton,F,37.0,196.0,84.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
50232,Pierre Houin,M,24.0,185.0,78.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Gold
50322,Malcolm Howard,M,27.0,203.0,104.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
50322,Malcolm Howard,M,31.0,203.0,104.0,Norway,NOR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver
50511,Serhiy Mykhailovych Hryn,M,24.0,198.0,101.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Bronze
50653,Huang Wenyi,F,23.0,181.0,67.0,China,CHN,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,Silver
50653,Huang Wenyi,F,27.0,181.0,67.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
50910,Wolfram Huhn,M,24.0,197.0,99.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Silver
51062,"Benjamin ""Ben"" Hunt-Davis",M,30.0,201.0,99.0,Austria,AUT,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
51085,Mark John Hunter,M,32.0,184.0,78.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,Gold
51085,Mark John Hunter,M,36.0,184.0,78.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,Silver
51293,Christiane Huth,F,29.0,180.0,76.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Double Sculls,Silver
51696,Doina Ignat,F,25.0,184.0,55.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Silver
51696,Doina Ignat,F,19.0,184.0,85.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Gold
51696,Doina Ignat,F,33.0,184.0,85.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,Gold
51696,Doina Ignat,F,33.0,184.0,85.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Gold
51696,Doina Ignat,F,37.0,184.0,85.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Gold
51696,Doina Ignat,F,41.0,184.0,85.0,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Bronze
52164,"Joshua ""Josh"" Inman",M,30.0,206.0,99.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Bronze
53031,Jri Jaanson,M,40.0,195.0,100.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Single Sculls,Silver
53031,Jri Jaanson,M,44.0,195.0,100.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Silver
53353,"Robert ""Rob"" Jahrling",M,28.0,207.0,100.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
53423,Malte Jakschik,M,25.0,197.0,97.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
53510,"Thomas Watkin ""Tom"" James",M,26.0,196.0,97.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Gold
53510,"Thomas Watkin ""Tom"" James",M,30.0,196.0,97.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Gold
53530,Brian G. Jamieson,M,29.0,167.0,99.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Quadruple Sculls,Silver
53547,Andrei Jms,M,36.0,187.0,94.0,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Bronze
53715,Wojciech Jankowski,M,31.0,198.0,102.0,Lithuania,LTU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Bronze
53755,Milan Jana,M,28.0,193.0,94.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Bronze
53798,Inge Janssen,F,29.0,194.0,78.0,Czechoslovakia,TCH,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Silver
54237,Micha Jeliski,M,30.0,197.0,93.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Gold
54302,Lindsay Jennerich,F,36.0,168.0,63.0,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Silver
54900,Jin Ziwei,F,24.0,186.0,79.0,China,CHN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Gold
54929,David Jirka,M,35.0,153.0,94.0,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Silver
55069,Eric Johannesen,M,26.0,196.0,104.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
55069,Eric Johannesen,M,30.0,196.0,104.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
55404,"Katherine ""Kate"" Johnson",F,27.0,180.0,78.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
55788,Arnold Jonke,M,31.0,201.0,97.0,Greece,GRE,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Double Sculls,Silver
56067,"Rebecca Susan ""Bec"" Joyce",F,27.0,181.0,63.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
56133,Morten Jrgensen,M,25.0,186.0,77.0,Unified Team,EUN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
56133,Morten Jrgensen,M,29.0,186.0,77.0,Unified Team,EUN,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
56133,Morten Jrgensen,M,33.0,186.0,77.0,Unified Team,EUN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
56934,Megan Elizabeth Kalmoe,F,30.0,181.0,76.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Bronze
57482,Tom Karas,M,31.0,203.0,101.0,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Silver
58380,Shaun Keeling,M,31.0,199.0,98.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Silver
58552,Uwe Jrg Kellner,M,28.0,202.0,102.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Silver
59315,Yelena Ivanovna Khloptseva,F,34.0,168.0,64.0,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Bronze
59342,Yekaterina Anatolyevna Khodotovich-Karsten,F,22.0,188.0,84.0,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Bronze
59342,Yekaterina Anatolyevna Khodotovich-Karsten,F,26.0,188.0,84.0,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Single Sculls,Gold
59342,Yekaterina Anatolyevna Khodotovich-Karsten,F,30.0,188.0,84.0,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Single Sculls,Gold
59342,Yekaterina Anatolyevna Khodotovich-Karsten,F,34.0,205.0,84.0,Switzerland,SUI,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Single Sculls,Silver
59342,Yekaterina Anatolyevna Khodotovich-Karsten,F,38.0,188.0,84.0,Switzerland,SUI,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Single Sculls,Bronze
60515,Nienke Kingma,F,28.0,185.0,79.0,Czechoslovakia,TCH,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Silver
60515,Nienke Kingma,F,32.0,185.0,79.0,Czechoslovakia,TCH,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Bronze
60669,Detlef Kirchhoff,M,27.0,208.0,110.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Bronze
60669,Detlef Kirchhoff,M,31.0,208.0,110.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Silver
61128,Manfred Klein,M,46.0,173.0,54.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Bronze
61158,Mark Kleinschmidt,M,24.0,202.0,99.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Silver
61175,"Janez ""Jani"" Klemeni",M,22.0,193.0,88.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Bronze
61721,Agnieszka Kobus,F,27.0,180.0,72.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Bronze
61977,Kara Michelle Kohler,F,23.0,191.0,86.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Bronze
62066,Melanie Kok,F,26.0,170.0,61.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
62144,Marek Antoni Kolbowicz,M,39.0,188.0,95.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Gold
62697,Kerstin Kppen (Kosbab-),F,26.0,184.0,107.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Double Sculls,Gold
62697,Kerstin Kppen (Kosbab-),F,30.0,184.0,74.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Gold
62706,David Kopiva,M,26.0,195.0,93.0,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Silver
62772,Laurel V. Korholz,F,36.0,190.0,81.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,Silver
62809,Alison Jennifer Korn,F,27.0,174.0,83.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Silver
62809,Alison Jennifer Korn,F,31.0,188.0,83.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,Bronze
62850,Adam Marek Korol,M,35.0,196.0,96.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,Gold
63498,Frdric Michel Kowal,M,27.0,204.0,100.0,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Double Sculls,Bronze
63523,Manja Kowalski,F,26.0,188.0,79.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Gold
63525,Kerstin Kowalski-El-Qalqili,F,26.0,179.0,69.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Gold
63525,Kerstin Kowalski-El-Qalqili,F,30.0,179.0,69.0,Poland,POL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Gold
63567,Anastasiya Mykolavna Kozhenkova,F,28.0,189.0,79.0,South Africa,RSA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Gold
63664,Karen Kraft (-Rigsby),F,29.0,180.0,75.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxless Pairs,Silver
63664,Karen Kraft (-Rigsby),F,33.0,180.0,75.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,Bronze
63892,Igor Aleksandrovich Kravtsov,M,32.0,195.0,109.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Quadruple Sculls,Gold
63933,Adam Kreek,M,29.0,196.0,95.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
64086,Hans Thor Juul Kristensen,M,26.0,189.0,76.0,Unified Team,EUN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
64583,Tomasz Bogusaw Kucharski,M,28.0,184.0,98.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,Gold
64583,Tomasz Bogusaw Kucharski,M,32.0,184.0,76.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,Gold
64676,Andreas Kuffner,M,27.0,199.0,98.0,Poland,POL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
64676,Andreas Kuffner,M,31.0,199.0,98.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
66438,Thomas Lange,M,30.0,192.0,93.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Single Sculls,Gold
66438,Thomas Lange,M,34.0,192.0,93.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Single Sculls,Bronze
66517,"Matthew Keir ""Matt"" Langridge",M,27.0,197.0,97.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Silver
66517,"Matthew Keir ""Matt"" Langridge",M,31.0,197.0,97.0,Austria,AUT,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,Bronze
66517,"Matthew Keir ""Matt"" Langridge",M,35.0,197.0,97.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold
66805,Jacob Sgaard Larsen,M,30.0,185.0,77.0,Unified Team,EUN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
67105,Silken Suzette Laumann (-Wallace),F,29.0,183.0,76.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Single Sculls,Bronze
67105,Silken Suzette Laumann (-Wallace),F,33.0,183.0,76.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Single Sculls,Silver
67208,Elise Mary Laverick (-Sherwell),F,31.0,181.0,77.0,Austria,AUT,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Double Sculls,Bronze
67208,Elise Mary Laverick (-Sherwell),F,35.0,181.0,77.0,Austria,AUT,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Double Sculls,Bronze
67262,Nataliya Petrovna Lavrinenko,F,21.0,183.0,78.0,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,Bronze
67375,"Jeffrey Donald ""Jeff"" Lay",M,28.0,191.0,75.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
67461,Maciej Piotr asicki,M,28.0,195.0,100.0,Lithuania,LTU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Bronze
68183,Virginia Lee,F,33.0,176.0,63.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
68222,Zoe Samantha Lee,F,32.0,179.0,74.0,Austria,AUT,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
68792,Raffaello Leonardo,M,33.0,193.0,98.0,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Bronze
69027,Joanna Leszczyska,F,29.0,186.0,104.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Bronze
69151,Yuliya Aleksandrovna Levina,F,29.0,187.0,84.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Bronze
69248,"Michael Peter ""Mike"" Lewis",M,29.0,188.0,77.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze
69771,Julia Lier,F,26.0,186.0,82.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,Gold
69799,Kevin Richard Light,M,31.0,193.0,96.0,Norway,NOR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
70035,Caroline Lind,F,27.0,186.0,84.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold
70035,Caroline Lind,F,31.0,186.0,84.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold
70245,Andrew James Ronald Lindsay,M,25.0,188.0,97.0,Austria,AUT,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
70248,Gillian Anne Lindsay,F,28.0,186.0,77.0,Austria,AUT,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Silver
70415,Dirk Reinier Lippits,M,25.0,197.0,96.0,Czechoslovakia,TCH,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,Silver
70979,William Lockwood,M,26.0,194.0,92.0,Belgium,BEL,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Silver
